Id,Weekly_Sales
1_22_2013-04-12,6978.731999999999
1_22_2013-04-19,7026.339999999999
1_22_2013-04-26,6858.507999999999
1_22_2013-05-03,7164.952
1_22_2013-05-10,6696.058
1_22_2013-05-17,6317.164
1_22_2013-05-24,6847.438
1_22_2013-05-31,7571.101000000001
1_22_2013-06-07,6720.456
1_22_2013-06-14,6557.015000000001
1_22_2013-06-21,6141.289000000001
1_22_2013-06-28,6549.062
1_22_2013-07-05,6559.498
1_22_2013-07-12,6473.074
1_22_2013-07-19,6336.4349999999995
1_22_2013-07-26,7102.058
1_23_2012-11-02,22452.626
1_23_2012-11-09,20221.39
1_23_2012-11-16,19782.474
1_23_2012-11-23,32666.252999999997
1_23_2012-11-30,28069.202999999998
1_23_2012-12-07,31639.494
1_23_2012-12-14,33150.060000000005
1_23_2012-12-21,53008.289000000004
1_23_2012-12-28,39614.18200000001
1_23_2013-01-04,16119.270999999999
1_23_2013-01-11,16241.501999999999
1_23_2013-01-18,13899.441999999995
1_23_2013-01-25,13700.316
1_23_2013-02-01,19878.966000000004
1_23_2013-02-08,21772.435
1_23_2013-02-15,25045.061
1_23_2013-02-22,20602.242000000002
1_23_2013-03-01,20492.871999999996
1_23_2013-03-08,22996.345999999998
1_23_2013-03-15,20513.281
1_23_2013-03-22,19265.286999999997
1_23_2013-03-29,18967.715000000004
1_23_2013-04-05,19342.89
1_23_2013-04-12,21254.984999999997
1_23_2013-04-19,23837.276
1_23_2013-04-26,20569.822999999997
1_23_2013-05-03,21668.336
1_23_2013-05-10,20099.969
1_23_2013-05-17,20309.450000000004
1_23_2013-05-24,24292.260000000002
1_23_2013-05-31,23223.917999999998
1_23_2013-06-07,22923.464
1_23_2013-06-14,23136.261999999995
1_23_2013-06-21,24312.855
1_23_2013-06-28,21450.302
1_23_2013-07-05,23298.537000000004
1_23_2013-07-12,20253.234
1_23_2013-07-19,19848.343999999997
1_23_2013-07-26,19041.282
1_24_2012-11-02,6203.0819999999985
1_24_2012-11-09,6733.842999999999
1_24_2012-11-16,6162.307999999999
1_24_2012-11-23,10417.715999999999
1_24_2012-11-30,10215.675
1_24_2012-12-07,11172.060000000001
1_24_2012-12-14,12730.812999999998
1_24_2012-12-21,15949.448
1_24_2012-12-28,4566.515
1_24_2013-01-04,4424.463
1_24_2013-01-11,4101.946999999999
1_24_2013-01-18,4119.748
1_24_2013-01-25,4165.659000000001
1_24_2013-02-01,6360.981000000001
1_24_2013-02-08,6992.447999999999
1_24_2013-02-15,6177.016
1_24_2013-02-22,5685.106
1_24_2013-03-01,5631.611000000001
1_24_2013-03-08,6301.104
1_24_2013-03-15,4965.387000000001
1_24_2013-03-22,5490.912000000001
1_24_2013-03-29,5280.853000000001
1_24_2013-04-05,5813.757000000001
1_24_2013-04-12,5755.054000000001
1_24_2013-04-19,6080.642999999999
1_24_2013-04-26,5704.0419999999995
1_24_2013-05-03,5669.298000000001
1_24_2013-05-10,4779.474
1_24_2013-05-17,4403.450000000001
1_24_2013-05-24,5156.200999999999
1_24_2013-05-31,5654.346
1_24_2013-06-07,4783.24
1_24_2013-06-14,4195.921
1_24_2013-06-21,4248.737999999999
1_24_2013-06-28,4302.156000000001
1_24_2013-07-05,5264.652
1_24_2013-07-12,4710.361999999999
1_24_2013-07-19,4909.436
1_24_2013-07-26,5317.911999999999
1_25_2012-11-02,10182.783
1_25_2012-11-09,10052.713999999998
1_25_2012-11-16,8985.174
1_25_2012-11-23,11849.425
1_25_2012-11-30,10816.988000000001
1_25_2012-12-07,11083.98
1_25_2012-12-14,12201.707999999999
1_25_2012-12-21,15464.151999999998
1_25_2012-12-28,9270.900000000001
1_25_2013-01-04,6009.826000000001
1_25_2013-01-11,5703.692000000001
1_25_2013-01-18,5383.906000000001
1_25_2013-01-25,5711.916000000001
1_25_2013-02-01,11328.434
1_25_2013-02-08,11632.376
1_25_2013-02-15,10715.100999999999
1_25_2013-02-22,10487.598999999998
1_25_2013-03-01,11446.412999999997
1_25_2013-03-08,12463.961
1_25_2013-03-15,12356.920000000002
1_25_2013-03-22,13637.288
1_25_2013-03-29,14403.585000000001
1_25_2013-04-05,13707.777000000002
1_25_2013-04-12,12570.652000000002
1_25_2013-04-19,12879.668999999998
1_25_2013-04-26,12724.866999999998
1_25_2013-05-03,13133.346999999998
1_25_2013-05-10,10933.98
1_25_2013-05-17,10702.099000000002
1_25_2013-05-24,11224.563
1_25_2013-05-31,12950.216
1_25_2013-06-07,12149.145999999999
1_25_2013-06-14,10794.232
1_25_2013-06-21,10811.712
1_25_2013-06-28,10020.605
1_25_2013-07-05,9651.2
1_25_2013-07-12,8889.529999999997
1_25_2013-07-19,8641.093999999997
1_25_2013-07-26,8641.543
1_26_2012-11-02,7546.991
1_26_2012-11-09,7449.9130000000005
1_26_2012-11-16,6354.093999999999
1_26_2012-11-23,9012.983
1_26_2012-11-30,9371.449999999999
1_26_2012-12-07,7675.365
1_26_2012-12-14,7825.685
1_26_2012-12-21,10656.306999999999
1_26_2012-12-28,4941.918000000001
1_26_2013-01-04,4241.511
1_26_2013-01-11,4456.235
1_26_2013-01-18,4248.926
1_26_2013-01-25,4405.872
1_26_2013-02-01,9278.329000000002
1_26_2013-02-08,8940.57
1_26_2013-02-15,8055.667000000001
1_26_2013-02-22,7785.767
1_26_2013-03-01,7626.677000000001
1_26_2013-03-08,7739.3
1_26_2013-03-15,7476.389
1_26_2013-03-22,7371.277
1_26_2013-03-29,6790.764999999999
1_26_2013-04-05,7274.191000000001
1_26_2013-04-12,6851.622
1_26_2013-04-19,8059.771000000001
1_26_2013-04-26,7710.051000000001
1_26_2013-05-03,7751.079
1_26_2013-05-10,5667.012
1_26_2013-05-17,5856.411000000001
1_26_2013-05-24,5850.056999999999
1_26_2013-05-31,6723.123
1_26_2013-06-07,5151.925000000001
1_26_2013-06-14,5122.843000000001
1_26_2013-06-21,5538.444
1_26_2013-06-28,5690.069
1_26_2013-07-05,5620.829
1_26_2013-07-12,5363.647000000001
1_26_2013-07-19,5470.341
1_26_2013-07-26,4641.219
1_27_2012-11-02,1798.5459999999998
1_27_2012-11-09,1773.132
1_27_2012-11-16,1738.184
1_27_2012-11-23,2711.544
1_27_2012-11-30,2730.2959999999994
1_27_2012-12-07,2481.0070000000005
1_27_2012-12-14,3434.3559999999998
1_27_2012-12-21,5080.616
1_27_2012-12-28,3150.175
1_27_2013-01-04,1649.637
1_27_2013-01-11,1619.289
1_27_2013-01-18,1516.6509999999998
1_27_2013-01-25,1480.7540000000001
1_27_2013-02-01,2179.639
1_27_2013-02-08,2149.6169999999997
1_27_2013-02-15,2136.96
1_27_2013-02-22,1726.816
1_27_2013-03-01,1508.5000000000002
1_27_2013-03-08,1272.771
1_27_2013-03-15,1474.48
1_27_2013-03-22,1223.383
1_27_2013-03-29,1131.558
1_27_2013-04-05,1134.262
1_27_2013-04-12,1030.922
1_27_2013-04-19,1048.609
1_27_2013-04-26,1011.189
1_27_2013-05-03,1051.95
1_27_2013-05-10,998.6959999999999
1_27_2013-05-17,1011.4530000000001
1_27_2013-05-24,860.052
1_27_2013-05-31,937.348
1_27_2013-06-07,1050.025
1_27_2013-06-14,932.983
1_27_2013-06-21,918.6630000000001
1_27_2013-06-28,1028.282
1_27_2013-07-05,896.653
1_27_2013-07-12,931.9500000000002
1_27_2013-07-19,989.908
1_27_2013-07-26,998.908
1_28_2012-11-02,735.347
1_28_2012-11-09,730.515
1_28_2012-11-16,755.5820000000001
1_28_2012-11-23,584.335
1_28_2012-11-30,864.3579999999998
1_28_2012-12-07,802.115
1_28_2012-12-14,784.7990000000001
1_28_2012-12-21,781.395
1_28_2012-12-28,740.6110000000001
1_28_2013-01-04,598.079
1_28_2013-01-11,608.7610000000001
1_28_2013-01-18,727.4970000000001
1_28_2013-01-25,714.65
1_28_2013-02-01,1009.6760000000002
1_28_2013-02-08,925.074
1_28_2013-02-15,701.619
1_28_2013-02-22,679.7130000000001
1_28_2013-03-01,705.412
1_28_2013-03-08,772.955
1_28_2013-03-15,556.132
1_28_2013-03-22,899.192
1_28_2013-03-29,937.3100000000001
1_28_2013-04-05,909.499
1_28_2013-04-12,644.542
1_28_2013-04-19,701.692
1_28_2013-04-26,672.5400000000001
1_28_2013-05-03,746.4530000000002
1_28_2013-05-10,542.7940000000001
1_28_2013-05-17,455.37699999999995
1_28_2013-05-24,575.385
1_28_2013-05-31,479.96000000000004
1_28_2013-06-07,411.537
1_28_2013-06-14,391.05799999999994
1_28_2013-06-21,397.027
1_28_2013-06-28,372.84299999999996
1_28_2013-07-05,547.208
1_28_2013-07-12,378.19399999999996
1_28_2013-07-19,339.23299999999995
1_28_2013-07-26,282.69999999999993
1_29_2012-11-02,4394.277
1_29_2012-11-09,4507.8240000000005
1_29_2012-11-16,4811.673000000001
1_29_2012-11-23,5919.755999999999
1_29_2012-11-30,5623.373999999999
1_29_2012-12-07,6234.584
1_29_2012-12-14,7402.283
1_29_2012-12-21,10337.8
1_29_2012-12-28,6996.258
1_29_2013-01-04,4259.267
1_29_2013-01-11,4192.8949999999995
1_29_2013-01-18,3899.6450000000004
1_29_2013-01-25,3823.1279999999997
1_29_2013-02-01,6336.556
1_29_2013-02-08,7549.826000000001
1_29_2013-02-15,7094.147
1_29_2013-02-22,4921.358000000001
1_29_2013-03-01,5088.9710000000005
1_29_2013-03-08,4183.714999999999
1_29_2013-03-15,4374.749000000001
1_29_2013-03-22,3894.8489999999997
1_29_2013-03-29,3957.1279999999997
1_29_2013-04-05,3822.71
1_29_2013-04-12,3728.6130000000003
1_29_2013-04-19,3916.7529999999997
1_29_2013-04-26,3880.13
1_29_2013-05-03,5053.946
1_29_2013-05-10,4569.687
1_29_2013-05-17,3984.9900000000002
1_29_2013-05-24,4855.717000000001
1_29_2013-05-31,4019.31
1_29_2013-06-07,3976.3899999999994
1_29_2013-06-14,3953.3190000000004
1_29_2013-06-21,3781.1220000000003
1_29_2013-06-28,3713.0310000000004
1_29_2013-07-05,4909.488
1_29_2013-07-12,3811.0729999999994
1_29_2013-07-19,3797.4739999999997
1_29_2013-07-26,3381.393
1_30_2012-11-02,2355.87
1_30_2012-11-09,2330.134
1_30_2012-11-16,2185.388
1_30_2012-11-23,3061.4060000000004
1_30_2012-11-30,2806.7099999999996
1_30_2012-12-07,2352.8120000000004
1_30_2012-12-14,2376.7420000000006
1_30_2012-12-21,2505.834
1_30_2012-12-28,2222.672
1_30_2013-01-04,2423.6220000000003
1_30_2013-01-11,2390.68
1_30_2013-01-18,2490.942
1_30_2013-01-25,2608.6259999999997
1_30_2013-02-01,4826.568
1_30_2013-02-08,4632.498
1_30_2013-02-15,3926.2740000000003
1_30_2013-02-22,3779.7060000000006
1_30_2013-03-01,3627.579
1_30_2013-03-08,3674.772
1_30_2013-03-15,4000.397
1_30_2013-03-22,4137.652
1_30_2013-03-29,3901.589
1_30_2013-04-05,4130.001
1_30_2013-04-12,3775.2120000000004
1_30_2013-04-19,4311.813
1_30_2013-04-26,4283.66
1_30_2013-05-03,4432.554999999999
1_30_2013-05-10,2834.3359999999993
1_30_2013-05-17,2827.2929999999997
1_30_2013-05-24,4184.854
1_30_2013-05-31,4165.1669999999995
1_30_2013-06-07,3932.952
1_30_2013-06-14,3887.2400000000002
1_30_2013-06-21,3578.0670000000005
1_30_2013-06-28,3040.3100000000004
1_30_2013-07-05,4259.915999999999
1_30_2013-07-12,3689.3120000000004
1_30_2013-07-19,3402.904
1_30_2013-07-26,3178.35
1_31_2012-11-02,1555.7580000000003
1_31_2012-11-09,1617.111
1_31_2012-11-16,1615.817
1_31_2012-11-23,1995.4129999999998
1_31_2012-11-30,2907.387
1_31_2012-12-07,4317.5
1_31_2012-12-14,3563.0559999999996
1_31_2012-12-21,4490.687
1_31_2012-12-28,2200.4990000000003
1_31_2013-01-04,2355.5890000000004
1_31_2013-01-11,2721.978
1_31_2013-01-18,2228.425
1_31_2013-01-25,2018.5230000000004
1_31_2013-02-01,2926.0030000000006
1_31_2013-02-08,3050.793
1_31_2013-02-15,2076.3650000000002
1_31_2013-02-22,2087.202
1_31_2013-03-01,2034.4900000000002
1_31_2013-03-08,2101.361
1_31_2013-03-15,1981.5580000000002
1_31_2013-03-22,2074.99
1_31_2013-03-29,1818.4960000000003
1_31_2013-04-05,1820.0040000000001
1_31_2013-04-12,1491.596
1_31_2013-04-19,1589.8270000000002
1_31_2013-04-26,1590.482
1_31_2013-05-03,1887.4879999999998
1_31_2013-05-10,1352.5310000000002
1_31_2013-05-17,1423.925
1_31_2013-05-24,1323.4590000000003
1_31_2013-05-31,1711.646
1_31_2013-06-07,1713.0960000000002
1_31_2013-06-14,1416.3700000000003
1_31_2013-06-21,1383.8400000000001
1_31_2013-06-28,1408.8129999999999
1_31_2013-07-05,1897.041
1_31_2013-07-12,2599.565
1_31_2013-07-19,2459.865
1_31_2013-07-26,3609.2780000000007
1_32_2012-11-02,5313.142
1_32_2012-11-09,5257.894
1_32_2012-11-16,4224.592000000001
1_32_2012-11-23,9321.237000000001
1_32_2012-11-30,11182.496
1_32_2012-12-07,14185.891000000003
1_32_2012-12-14,14493.473999999998
1_32_2012-12-21,38646.704
1_32_2012-12-28,17907.395000000004
1_32_2013-01-04,4126.826
1_32_2013-01-11,4483.456
1_32_2013-01-18,4745.808
1_32_2013-01-25,4953.657000000001
1_32_2013-02-01,11244.876
1_32_2013-02-08,13096.983000000002
1_32_2013-02-15,21243.943000000003
1_32_2013-02-22,8272.452000000001
1_32_2013-03-01,8123.935
1_32_2013-03-08,7387.512000000001
1_32_2013-03-15,6946.572999999999
1_32_2013-03-22,7589.611999999999
1_32_2013-03-29,7637.716
1_32_2013-04-05,8237.321
1_32_2013-04-12,6939.098
1_32_2013-04-19,6304.279
1_32_2013-04-26,6411.325
1_32_2013-05-03,7938.915999999999
1_32_2013-05-10,11582.215999999997
1_32_2013-05-17,9521.137999999999
1_32_2013-05-24,9083.021
1_32_2013-05-31,7646.456
1_32_2013-06-07,6432.946000000001
1_32_2013-06-14,6391.288999999999
1_32_2013-06-21,6767.125
1_32_2013-06-28,6390.309
1_32_2013-07-05,7257.723
1_32_2013-07-12,6093.081
1_32_2013-07-19,6204.483000000001
1_32_2013-07-26,5823.026
1_33_2012-11-02,5857.172
1_33_2012-11-09,5649.902
1_33_2012-11-16,5053.232
1_33_2012-11-23,10182.827000000001
1_33_2012-11-30,10414.167
1_33_2012-12-07,10199.170999999998
1_33_2012-12-14,10456.571
1_33_2012-12-21,12146.022999999997
1_33_2012-12-28,6428.252999999999
1_33_2013-01-04,3625.6630000000005
1_33_2013-01-11,3453.454
1_33_2013-01-18,3498.0550000000003
1_33_2013-01-25,3405.046
1_33_2013-02-01,7481.288000000002
1_33_2013-02-08,7589.280000000002
1_33_2013-02-15,6357.871999999999
1_33_2013-02-22,5557.38
1_33_2013-03-01,5287.763000000001
1_33_2013-03-08,5897.213999999999
1_33_2013-03-15,5938.943000000001
1_33_2013-03-22,5443.66
1_33_2013-03-29,6405.438
1_33_2013-04-05,6594.307000000001
1_33_2013-04-12,4880.723
1_33_2013-04-19,4813.181
1_33_2013-04-26,4718.689
1_33_2013-05-03,5228.3009999999995
1_33_2013-05-10,4451.195000000001
1_33_2013-05-17,4663.372
1_33_2013-05-24,6630.1990000000005
1_33_2013-05-31,6569.231999999999
1_33_2013-06-07,5474.120000000001
1_33_2013-06-14,4644.12
1_33_2013-06-21,4860.161999999999
1_33_2013-06-28,4530.604000000001
1_33_2013-07-05,5680.1990000000005
1_33_2013-07-12,5067.102000000001
1_33_2013-07-19,5760.678999999999
1_33_2013-07-26,6562.166
1_34_2012-11-02,11330.207
1_34_2012-11-09,10940.658000000001
1_34_2012-11-16,10195.853
1_34_2012-11-23,13625.723999999998
1_34_2012-11-30,12110.309000000001
1_34_2012-12-07,14392.331999999999
1_34_2012-12-14,14463.465000000002
1_34_2012-12-21,15206.940999999997
1_34_2012-12-28,10617.652000000002
1_34_2013-01-04,8375.033999999998
1_34_2013-01-11,8149.190999999999
1_34_2013-01-18,7945.420999999999
1_34_2013-01-25,8371.118
1_34_2013-02-01,11586.708
1_34_2013-02-08,12523.45
1_34_2013-02-15,14945.687000000002
1_34_2013-02-22,15184.186000000002
1_34_2013-03-01,13067.478
1_34_2013-03-08,15146.216000000004
1_34_2013-03-15,15623.170000000002
1_34_2013-03-22,11971.582
1_34_2013-03-29,11570.464000000002
1_34_2013-04-05,13085.548
1_34_2013-04-12,15992.273000000001
1_34_2013-04-19,15172.824000000002
1_34_2013-04-26,15520.184
1_34_2013-05-03,16097.125999999998
1_34_2013-05-10,15729.653
1_34_2013-05-17,14743.279999999999
1_34_2013-05-24,14081.911000000002
1_34_2013-05-31,15272.753000000002
1_34_2013-06-07,15853.795000000002
1_34_2013-06-14,13086.102
1_34_2013-06-21,12951.223999999998
1_34_2013-06-28,12692.778
1_34_2013-07-05,11591.652
1_34_2013-07-12,11293.645999999999
1_34_2013-07-19,10722.177
1_34_2013-07-26,9952.973000000002
1_35_2012-11-02,2582.6310000000003
1_35_2012-11-09,2528.1009999999997
1_35_2012-11-16,2570.35
1_35_2012-11-23,3089.1439999999993
1_35_2012-11-30,3122.1
1_35_2012-12-07,2757.044
1_35_2012-12-14,2997.1950000000006
1_35_2012-12-21,3273.38
1_35_2012-12-28,2628.024
1_35_2013-01-04,1970.1349999999998
1_35_2013-01-11,1955.721
1_35_2013-01-18,1894.136
1_35_2013-01-25,1932.291
1_35_2013-02-01,2479.998
1_35_2013-02-08,2606.349
1_35_2013-02-15,2754.2050000000004
1_35_2013-02-22,2653.7149999999997
1_35_2013-03-01,2617.654
1_35_2013-03-08,3120.097
1_35_2013-03-15,2864.762
1_35_2013-03-22,2469.5
1_35_2013-03-29,2512.0
1_35_2013-04-05,3045.5280000000007
1_35_2013-04-12,3089.8379999999997
1_35_2013-04-19,3294.504
1_35_2013-04-26,3029.850000000001
1_35_2013-05-03,3686.6
1_35_2013-05-10,2777.9550000000004
1_35_2013-05-17,2685.035
1_35_2013-05-24,2659.132
1_35_2013-05-31,3254.397
1_35_2013-06-07,3028.125000000001
1_35_2013-06-14,2779.145
1_35_2013-06-21,2698.215
1_35_2013-06-28,2499.391
1_35_2013-07-05,2579.2
1_35_2013-07-12,2192.304
1_35_2013-07-19,2192.304
1_35_2013-07-26,2110.736
1_36_2012-11-02,1226.693
1_36_2012-11-09,1131.3170000000002
1_36_2012-11-16,1140.5760000000002
1_36_2012-11-23,1889.399
1_36_2012-11-30,2142.9049999999997
1_36_2012-12-07,2232.594
1_36_2012-12-14,2137.3199999999997
1_36_2012-12-21,3330.9730000000004
1_36_2012-12-28,1615.6290000000004
1_36_2013-01-04,827.2149999999999
1_36_2013-01-11,902.243
1_36_2013-01-18,775.103
1_36_2013-01-25,708.2180000000001
1_36_2013-02-01,860.6030000000001
1_36_2013-02-08,1392.03
1_36_2013-02-15,1249.9
1_36_2013-02-22,1110.2900000000002
1_36_2013-03-01,1099.5420000000001
1_36_2013-03-08,1236.134
1_36_2013-03-15,1415.7
1_36_2013-03-22,834.25
1_36_2013-03-29,847.55
1_36_2013-04-05,839.6
1_36_2013-04-12,1221.11
1_36_2013-04-19,933.262
1_36_2013-04-26,1238.05
1_36_2013-05-03,1451.1
1_36_2013-05-10,1817.0
1_36_2013-05-17,2250.918
1_36_2013-05-24,4212.65
1_36_2013-05-31,5300.4
1_36_2013-06-07,2970.05
1_36_2013-06-14,2925.95
1_36_2013-06-21,3283.1
1_36_2013-06-28,2678.2
1_36_2013-07-05,2771.0
1_36_2013-07-12,1569.603
1_36_2013-07-19,1475.5059999999999
1_36_2013-07-26,1181.55
1_37_2012-11-02,2720.275
1_37_2012-11-09,2639.149
1_37_2012-11-16,2730.597
1_37_2012-11-23,2774.443
1_37_2012-11-30,2442.834
1_37_2012-12-07,2380.8439999999996
1_37_2012-12-14,2538.852999999999
1_37_2012-12-21,2330.4440000000004
1_37_2012-12-28,2463.898999999999
1_37_2013-01-04,2307.364
1_37_2013-01-11,2336.688
1_37_2013-01-18,2337.3619999999996
1_37_2013-01-25,2295.307
1_37_2013-02-01,3202.9139999999998
1_37_2013-02-08,3344.3720000000003
1_37_2013-02-15,3423.768
1_37_2013-02-22,3039.035
1_37_2013-03-01,3047.2820000000006
1_37_2013-03-08,3088.6690000000003
1_37_2013-03-15,2683.788
1_37_2013-03-22,2849.12
1_37_2013-03-29,2811.7259999999997
1_37_2013-04-05,2811.7259999999997
1_37_2013-04-12,2735.9089999999997
1_37_2013-04-19,2829.738
1_37_2013-04-26,2746.144
1_37_2013-05-03,2992.868
1_37_2013-05-10,2778.105
1_37_2013-05-17,2658.037
1_37_2013-05-24,2742.201
1_37_2013-05-31,2950.346
1_37_2013-06-07,2935.7140000000004
1_37_2013-06-14,2983.9039999999995
1_37_2013-06-21,2914.9909999999995
1_37_2013-06-28,2958.555
1_37_2013-07-05,3119.3720000000003
1_37_2013-07-12,3016.091
1_37_2013-07-19,3051.202
1_37_2013-07-26,2739.0970000000007
1_38_2012-11-02,76076.13100000001
1_38_2012-11-09,76762.89800000002
1_38_2012-11-16,81942.07999999999
1_38_2012-11-23,59936.308000000005
1_38_2012-11-30,83786.63000000002
1_38_2012-12-07,77179.46900000001
1_38_2012-12-14,76844.66100000001
1_38_2012-12-21,68767.138
1_38_2012-12-28,65969.609
1_38_2013-01-04,84226.43699999999
1_38_2013-01-11,84533.231
1_38_2013-01-18,71708.708
1_38_2013-01-25,72299.146
1_38_2013-02-01,81257.19100000002
1_38_2013-02-08,80341.156
1_38_2013-02-15,80441.16699999999
1_38_2013-02-22,75925.952
1_38_2013-03-01,75125.379
1_38_2013-03-08,84253.91399999999
1_38_2013-03-15,82482.63999999998
1_38_2013-03-22,80936.025
1_38_2013-03-29,80589.001
1_38_2013-04-05,81603.85699999999
1_38_2013-04-12,73739.71599999999
1_38_2013-04-19,80511.025
1_38_2013-04-26,77896.456
1_38_2013-05-03,88663.07800000001
1_38_2013-05-10,82446.209
1_38_2013-05-17,73265.687
1_38_2013-05-24,90997.96299999999
1_38_2013-05-31,76312.599
1_38_2013-06-07,82441.98199999999
1_38_2013-06-14,71052.429
1_38_2013-06-21,72385.747
1_38_2013-06-28,69895.595
1_38_2013-07-05,79264.003
1_38_2013-07-12,71392.345
1_38_2013-07-19,72295.99999999999
1_38_2013-07-26,69627.887
1_40_2012-11-02,60430.67
1_40_2012-11-09,59317.866
1_40_2012-11-16,57803.58600000001
1_40_2012-11-23,55948.742999999995
1_40_2012-11-30,61586.83099999999
1_40_2012-12-07,59888.706000000006
1_40_2012-12-14,59702.403000000006
1_40_2012-12-21,60161.602
1_40_2012-12-28,56480.344999999994
1_40_2013-01-04,60609.242000000006
1_40_2013-01-11,59688.676
1_40_2013-01-18,58234.451
1_40_2013-01-25,57725.05700000001
1_40_2013-02-01,65063.86699999999
1_40_2013-02-08,64246.11899999999
1_40_2013-02-15,64455.19099999999
1_40_2013-02-22,64190.11899999999
1_40_2013-03-01,65529.69499999999
1_40_2013-03-08,64922.871999999996
1_40_2013-03-15,61621.319
1_40_2013-03-22,60895.280000000006
1_40_2013-03-29,63315.348
1_40_2013-04-05,60718.686
1_40_2013-04-12,61594.89699999998
1_40_2013-04-19,62495.570999999996
1_40_2013-04-26,62350.558999999994
1_40_2013-05-03,63247.64199999999
1_40_2013-05-10,57711.877
1_40_2013-05-17,55945.708
1_40_2013-05-24,55092.695999999996
1_40_2013-05-31,57796.48600000001
1_40_2013-06-07,55914.797999999995
1_40_2013-06-14,54733.93500000001
1_40_2013-06-21,53075.367999999995
1_40_2013-06-28,56210.94099999999
1_40_2013-07-05,53457.61399999999
1_40_2013-07-12,53613.433
1_40_2013-07-19,50813.200999999994
1_40_2013-07-26,53597.731999999996
1_41_2012-11-02,1422.042
1_41_2012-11-09,1361.5009999999997
1_41_2012-11-16,1225.218
1_41_2012-11-23,2636.149
1_41_2012-11-30,1443.225
1_41_2012-12-07,1398.715
1_41_2012-12-14,1921.414
1_41_2012-12-21,3540.904000000001
1_41_2012-12-28,1358.111
1_41_2013-01-04,506.68100000000004
1_41_2013-01-11,437.61199999999997
1_41_2013-01-18,364.62399999999997
1_41_2013-01-25,337.985
1_41_2013-02-01,925.28
1_41_2013-02-08,1100.507
1_41_2013-02-15,692.731
1_41_2013-02-22,717.204
1_41_2013-03-01,491.57199999999995
1_41_2013-03-08,1078.402
1_41_2013-03-15,892.85
1_41_2013-03-22,1400.4100000000003
1_41_2013-03-29,1339.9410000000003
1_41_2013-04-05,1300.827
1_41_2013-04-12,649.019
1_41_2013-04-19,820.262
1_41_2013-04-26,659.3820000000001
1_41_2013-05-03,686.484
1_41_2013-05-10,544.92
1_41_2013-05-17,571.389
1_41_2013-05-24,866.271
1_41_2013-05-31,593.586
1_41_2013-06-07,505.03999999999996
1_41_2013-06-14,513.5769999999999
1_41_2013-06-21,643.809
1_41_2013-06-28,391.29
1_41_2013-07-05,874.4
1_41_2013-07-12,507.06800000000004
1_41_2013-07-19,487.96400000000006
1_41_2013-07-26,468.378
1_42_2012-11-02,7315.271000000001
1_42_2012-11-09,7435.499000000001
